user_id,n_relevant,n_novel_relevant,novel_hits,seen_hits,novel_recall,seed,model
user_000000_000694,8,2,0,5,0.0,73,personal_frequency
user_000000_000695,9,2,0,7,0.0,73,personal_frequency
user_000000_000696,12,2,0,6,0.0,73,personal_frequency
user_000000_000697,12,4,0,6,0.0,73,personal_frequency
user_000000_000698,11,6,0,5,0.0,73,personal_frequency
user_000000_000699,6,0,0,6,,73,personal_frequency
user_000000_000700,12,2,0,6,0.0,73,personal_frequency
user_000000_000701,8,6,0,1,0.0,73,personal_frequency
user_000000_000702,12,5,0,3,0.0,73,personal_frequency
user_000000_000703,11,5,0,5,0.0,73,personal_frequency
user_000000_000704,12,5,0,6,0.0,73,personal_frequency
user_000000_000705,8,2,0,5,0.0,73,personal_frequency
user_000000_000706,11,5,0,3,0.0,73,personal_frequency
user_000000_000707,15,10,0,2,0.0,73,personal_frequency
user_000000_000708,13,4,0,3,0.0,73,personal_frequency
user_000000_000709,14,7,0,2,0.0,73,personal_frequency
user_000000_000710,13,6,0,5,0.0,73,personal_frequency
user_000000_000711,9,3,0,3,0.0,73,personal_frequency
user_000000_000712,14,10,0,3,0.0,73,personal_frequency
user_000000_000713,12,5,0,4,0.0,73,personal_frequency
user_000000_000714,14,5,0,4,0.0,73,personal_frequency
user_000000_000715,10,4,0,4,0.0,73,personal_frequency
user_000000_000716,11,5,0,4,0.0,73,personal_frequency
user_000000_000717,14,8,0,2,0.0,73,personal_frequency
user_000000_000718,15,8,0,3,0.0,73,personal_frequency
user_000000_000719,5,2,0,3,0.0,73,personal_frequency
user_000000_000720,15,9,0,2,0.0,73,personal_frequency
user_000000_000721,13,8,0,3,0.0,73,personal_frequency
user_000000_000722,13,5,0,1,0.0,73,personal_frequency
user_000000_000723,13,9,0,3,0.0,73,personal_frequency
user_000000_000724,10,3,0,4,0.0,73,personal_frequency
user_000000_000725,9,4,0,3,0.0,73,personal_frequency
user_000000_000726,12,7,0,3,0.0,73,personal_frequency
user_000000_000727,11,4,0,5,0.0,73,personal_frequency
user_000000_000728,13,6,0,3,0.0,73,personal_frequency
user_000000_000729,10,3,0,3,0.0,73,personal_frequency
user_000000_000730,9,4,0,5,0.0,73,personal_frequency
user_000000_000731,14,6,0,6,0.0,73,personal_frequency
user_000000_000732,7,1,0,6,0.0,73,personal_frequency
user_000000_000733,14,6,0,5,0.0,73,personal_frequency
user_000000_000734,11,3,0,5,0.0,73,personal_frequency
user_000000_000735,15,10,0,3,0.0,73,personal_frequency
user_000000_000736,11,3,0,3,0.0,73,personal_frequency
user_000000_000737,7,2,0,3,0.0,73,personal_frequency
user_000000_000738,13,5,0,6,0.0,73,personal_frequency
user_000000_000739,8,1,0,3,0.0,73,personal_frequency
user_000000_000740,13,6,0,3,0.0,73,personal_frequency
user_000000_000741,9,4,0,4,0.0,73,personal_frequency
user_000000_000742,11,5,0,3,0.0,73,personal_frequency
user_000000_000743,15,8,0,4,0.0,73,personal_frequency
user_000000_000744,15,12,0,2,0.0,73,personal_frequency
user_000000_000745,13,9,0,1,0.0,73,personal_frequency
user_000000_000746,7,0,0,6,,73,personal_frequency
user_000000_000747,11,4,0,5,0.0,73,personal_frequency
user_000000_000748,13,7,0,3,0.0,73,personal_frequency
user_000000_000749,6,2,0,3,0.0,73,personal_frequency
user_000000_000750,4,2,0,2,0.0,73,personal_frequency
user_000000_000751,13,9,0,2,0.0,73,personal_frequency
user_000000_000752,9,4,0,3,0.0,73,personal_frequency
user_000000_000753,8,1,0,7,0.0,73,personal_frequency
user_000000_000754,15,9,0,4,0.0,73,personal_frequency
user_000000_000755,14,9,0,3,0.0,73,personal_frequency
user_000000_000756,10,3,0,5,0.0,73,personal_frequency
user_000000_000757,12,7,0,3,0.0,73,personal_frequency
user_000000_000758,11,5,0,5,0.0,73,personal_frequency
user_000000_000759,15,5,0,4,0.0,73,personal_frequency
user_000000_000760,11,2,0,4,0.0,73,personal_frequency
user_000000_000761,10,1,0,5,0.0,73,personal_frequency
user_000000_000762,14,9,0,2,0.0,73,personal_frequency
user_000000_000763,13,4,0,4,0.0,73,personal_frequency
user_000000_000764,13,5,0,4,0.0,73,personal_frequency
user_000000_000765,10,3,0,5,0.0,73,personal_frequency
user_000000_000766,12,3,0,7,0.0,73,personal_frequency
user_000000_000767,14,9,0,3,0.0,73,personal_frequency
user_000000_000768,15,8,0,4,0.0,73,personal_frequency
user_000000_000769,8,2,0,5,0.0,73,personal_frequency
user_000000_000770,12,5,0,5,0.0,73,personal_frequency
user_000000_000771,12,5,0,6,0.0,73,personal_frequency
user_000000_000772,13,4,0,5,0.0,73,personal_frequency
user_000000_000773,13,8,0,1,0.0,73,personal_frequency
user_000000_000774,14,10,0,1,0.0,73,personal_frequency
user_000000_000775,12,7,0,2,0.0,73,personal_frequency
user_000000_000776,14,7,0,3,0.0,73,personal_frequency
user_000000_000777,15,10,0,1,0.0,73,personal_frequency
user_000000_000778,13,11,0,2,0.0,73,personal_frequency
user_000000_000779,10,2,0,4,0.0,73,personal_frequency
user_000000_000780,15,5,0,7,0.0,73,personal_frequency
user_000000_000781,12,3,0,7,0.0,73,personal_frequency
user_000000_000782,9,2,0,3,0.0,73,personal_frequency
user_000000_000783,9,0,0,6,,73,personal_frequency
user_000000_000784,10,3,0,3,0.0,73,personal_frequency
user_000000_000785,6,1,0,5,0.0,73,personal_frequency
user_000000_000786,15,7,0,5,0.0,73,personal_frequency
user_000000_000787,11,6,0,3,0.0,73,personal_frequency
user_000000_000788,12,8,0,3,0.0,73,personal_frequency
user_000000_000789,14,3,0,5,0.0,73,personal_frequency
user_000000_000790,8,2,0,2,0.0,73,personal_frequency
user_000000_000791,10,2,0,5,0.0,73,personal_frequency
user_000000_000792,13,6,0,6,0.0,73,personal_frequency
user_000000_000793,8,4,0,3,0.0,73,personal_frequency
user_000000_000794,7,2,0,4,0.0,73,personal_frequency
user_000000_000795,13,10,0,3,0.0,73,personal_frequency
user_000000_000796,14,4,0,6,0.0,73,personal_frequency
user_000000_000797,12,3,0,5,0.0,73,personal_frequency
user_000000_000798,14,12,0,1,0.0,73,personal_frequency
user_000000_000799,14,5,0,6,0.0,73,personal_frequency
user_000000_000800,15,10,0,2,0.0,73,personal_frequency
user_000000_000801,6,0,0,6,,73,personal_frequency
user_000000_000802,13,3,0,8,0.0,73,personal_frequency
user_000000_000803,11,4,0,4,0.0,73,personal_frequency
user_000000_000804,13,6,0,3,0.0,73,personal_frequency
user_000000_000805,13,8,0,2,0.0,73,personal_frequency
user_000000_000806,11,0,0,5,,73,personal_frequency
user_000000_000807,8,4,0,4,0.0,73,personal_frequency
user_000000_000808,6,2,0,2,0.0,73,personal_frequency
user_000000_000809,6,0,0,6,,73,personal_frequency
user_000000_000810,12,5,0,3,0.0,73,personal_frequency
user_000000_000811,13,8,0,3,0.0,73,personal_frequency
user_000000_000812,13,5,0,4,0.0,73,personal_frequency
user_000000_000813,14,7,0,4,0.0,73,personal_frequency
user_000000_000814,13,6,0,3,0.0,73,personal_frequency
user_000000_000815,13,9,0,2,0.0,73,personal_frequency
user_000000_000816,10,7,0,3,0.0,73,personal_frequency
user_000000_000817,13,7,0,4,0.0,73,personal_frequency
user_000000_000818,11,5,0,5,0.0,73,personal_frequency
user_000000_000819,12,5,0,4,0.0,73,personal_frequency
user_000000_000820,14,11,0,2,0.0,73,personal_frequency
user_000000_000821,12,4,0,4,0.0,73,personal_frequency
user_000000_000822,15,10,0,3,0.0,73,personal_frequency
user_000000_000823,14,11,0,1,0.0,73,personal_frequency
user_000000_000824,13,7,0,2,0.0,73,personal_frequency
user_000000_000825,15,8,0,3,0.0,73,personal_frequency
user_000000_000826,13,7,0,2,0.0,73,personal_frequency
user_000000_000827,15,11,0,3,0.0,73,personal_frequency
user_000000_000828,14,5,0,4,0.0,73,personal_frequency
user_000000_000829,9,2,0,6,0.0,73,personal_frequency
user_000000_000830,13,7,0,4,0.0,73,personal_frequency
user_000000_000831,15,8,0,3,0.0,73,personal_frequency
user_000000_000832,13,9,0,3,0.0,73,personal_frequency
user_000000_000833,12,5,0,5,0.0,73,personal_frequency
user_000000_000834,12,6,0,2,0.0,73,personal_frequency
user_000000_000835,13,4,0,4,0.0,73,personal_frequency
user_000000_000836,15,7,0,3,0.0,73,personal_frequency
user_000000_000837,5,1,0,4,0.0,73,personal_frequency
user_000000_000838,11,6,0,3,0.0,73,personal_frequency
user_000000_000839,14,6,0,5,0.0,73,personal_frequency
user_000000_000840,10,4,0,3,0.0,73,personal_frequency
user_000000_000841,11,8,0,3,0.0,73,personal_frequency
user_000000_000842,14,8,0,3,0.0,73,personal_frequency
user_000000_000843,10,0,0,7,,73,personal_frequency
user_000000_000844,10,7,0,3,0.0,73,personal_frequency
user_000000_000845,7,2,0,5,0.0,73,personal_frequency
user_000000_000846,15,6,0,2,0.0,73,personal_frequency
user_000000_000847,13,6,0,2,0.0,73,personal_frequency
user_000000_000848,11,2,0,7,0.0,73,personal_frequency
user_000000_000849,9,4,0,4,0.0,73,personal_frequency
user_000000_000850,11,3,0,6,0.0,73,personal_frequency
user_000000_000851,13,7,0,3,0.0,73,personal_frequency
user_000000_000852,13,8,0,2,0.0,73,personal_frequency
user_000000_000853,12,8,0,2,0.0,73,personal_frequency
user_000000_000854,14,4,0,5,0.0,73,personal_frequency
user_000000_000855,15,10,0,4,0.0,73,personal_frequency
user_000000_000856,10,4,0,5,0.0,73,personal_frequency
user_000000_000857,10,3,0,3,0.0,73,personal_frequency
user_000000_000858,10,4,0,5,0.0,73,personal_frequency
user_000000_000859,11,4,0,5,0.0,73,personal_frequency
user_000000_000860,12,6,0,4,0.0,73,personal_frequency
user_000000_000861,8,3,0,3,0.0,73,personal_frequency
user_000000_000862,12,5,0,5,0.0,73,personal_frequency
user_000000_000863,10,4,0,4,0.0,73,personal_frequency
user_000000_000864,10,7,0,1,0.0,73,personal_frequency
user_000000_000865,7,4,0,3,0.0,73,personal_frequency
user_000000_000866,13,8,0,4,0.0,73,personal_frequency
user_000000_000867,14,11,0,1,0.0,73,personal_frequency
user_000000_000868,13,6,0,5,0.0,73,personal_frequency
user_000000_000869,13,10,0,3,0.0,73,personal_frequency
user_000000_000870,13,9,0,1,0.0,73,personal_frequency
user_000000_000871,7,3,0,4,0.0,73,personal_frequency
user_000000_000872,11,6,0,4,0.0,73,personal_frequency
user_000000_000873,5,3,0,2,0.0,73,personal_frequency
user_000000_000874,15,9,0,2,0.0,73,personal_frequency
user_000000_000875,15,4,0,5,0.0,73,personal_frequency
user_000000_000876,12,5,0,6,0.0,73,personal_frequency
user_000000_000877,14,9,0,2,0.0,73,personal_frequency
user_000000_000878,14,6,0,2,0.0,73,personal_frequency
user_000000_000879,15,7,0,5,0.0,73,personal_frequency
user_000000_000880,13,8,0,4,0.0,73,personal_frequency
user_000000_000881,10,5,0,4,0.0,73,personal_frequency
user_000000_000882,13,5,0,5,0.0,73,personal_frequency
user_000000_000883,13,9,0,3,0.0,73,personal_frequency
user_000000_000884,13,7,0,3,0.0,73,personal_frequency
user_000000_000885,12,7,0,3,0.0,73,personal_frequency
user_000000_000886,9,5,0,2,0.0,73,personal_frequency
user_000000_000887,13,9,0,2,0.0,73,personal_frequency
user_000000_000888,10,4,0,5,0.0,73,personal_frequency
user_000000_000889,13,3,0,5,0.0,73,personal_frequency
user_000000_000890,15,11,0,1,0.0,73,personal_frequency
user_000000_000891,14,8,0,1,0.0,73,personal_frequency
user_000000_000892,14,10,0,2,0.0,73,personal_frequency
user_000000_000893,9,3,0,5,0.0,73,personal_frequency
user_000000_000894,15,12,0,2,0.0,73,personal_frequency
user_000000_000895,12,5,0,4,0.0,73,personal_frequency
user_000000_000896,10,5,0,2,0.0,73,personal_frequency
user_000000_000897,8,2,0,4,0.0,73,personal_frequency
user_000000_000898,11,3,0,6,0.0,73,personal_frequency
user_000000_000899,15,9,0,1,0.0,73,personal_frequency
user_000000_000900,11,2,0,5,0.0,73,personal_frequency
user_000000_000901,11,3,0,5,0.0,73,personal_frequency
user_000000_000902,7,3,0,4,0.0,73,personal_frequency
user_000000_000903,13,6,0,4,0.0,73,personal_frequency
user_000000_000904,11,8,0,2,0.0,73,personal_frequency
user_000000_000905,13,7,0,5,0.0,73,personal_frequency
user_000000_000906,15,7,0,2,0.0,73,personal_frequency
user_000000_000907,10,4,0,5,0.0,73,personal_frequency
user_000000_000908,14,8,0,3,0.0,73,personal_frequency
user_000000_000909,7,0,0,7,,73,personal_frequency
user_000000_000910,10,2,0,5,0.0,73,personal_frequency
user_000000_000911,13,6,0,4,0.0,73,personal_frequency
user_000000_000912,15,5,0,4,0.0,73,personal_frequency
user_000000_000913,14,11,0,0,0.0,73,personal_frequency
user_000000_000914,11,2,0,6,0.0,73,personal_frequency
user_000000_000915,13,4,0,8,0.0,73,personal_frequency
user_000000_000916,13,8,0,4,0.0,73,personal_frequency
user_000000_000917,12,7,0,2,0.0,73,personal_frequency
user_000000_000918,12,1,0,9,0.0,73,personal_frequency
user_000000_000919,13,8,0,1,0.0,73,personal_frequency
user_000000_000920,15,9,0,3,0.0,73,personal_frequency
user_000000_000921,13,2,0,4,0.0,73,personal_frequency
user_000000_000922,15,11,0,3,0.0,73,personal_frequency
user_000000_000923,14,4,0,5,0.0,73,personal_frequency
user_000000_000924,14,9,0,3,0.0,73,personal_frequency
user_000000_000925,12,4,0,7,0.0,73,personal_frequency
user_000000_000926,14,6,0,3,0.0,73,personal_frequency
user_000000_000927,11,6,0,3,0.0,73,personal_frequency
user_000000_000928,11,3,0,7,0.0,73,personal_frequency
user_000000_000929,13,7,0,2,0.0,73,personal_frequency
user_000000_000930,15,7,0,3,0.0,73,personal_frequency
user_000000_000931,14,10,0,1,0.0,73,personal_frequency
user_000000_000932,13,9,0,3,0.0,73,personal_frequency
user_000000_000933,11,7,0,3,0.0,73,personal_frequency
user_000000_000934,15,10,0,2,0.0,73,personal_frequency
user_000000_000935,5,0,0,4,,73,personal_frequency
user_000000_000936,11,4,0,3,0.0,73,personal_frequency
user_000000_000937,8,2,0,4,0.0,73,personal_frequency
user_000000_000938,6,3,0,3,0.0,73,personal_frequency
user_000000_000939,12,6,0,3,0.0,73,personal_frequency
user_000000_000940,7,2,0,5,0.0,73,personal_frequency
user_000000_000941,14,7,0,4,0.0,73,personal_frequency
user_000000_000942,13,6,0,4,0.0,73,personal_frequency
user_000000_000943,8,1,0,6,0.0,73,personal_frequency
user_000000_000944,11,5,0,5,0.0,73,personal_frequency
user_000000_000945,14,11,0,1,0.0,73,personal_frequency
user_000000_000946,14,5,0,6,0.0,73,personal_frequency
user_000000_000947,10,4,0,6,0.0,73,personal_frequency
user_000000_000948,13,5,0,4,0.0,73,personal_frequency
user_000000_000949,13,10,0,2,0.0,73,personal_frequency
user_000000_000950,10,6,0,2,0.0,73,personal_frequency
user_000000_000951,14,7,0,2,0.0,73,personal_frequency
user_000000_000952,13,5,0,3,0.0,73,personal_frequency
user_000000_000953,12,6,0,3,0.0,73,personal_frequency
user_000000_000954,12,6,0,4,0.0,73,personal_frequency
user_000000_000955,11,4,0,4,0.0,73,personal_frequency
user_000000_000956,13,6,0,2,0.0,73,personal_frequency
user_000000_000957,11,5,0,3,0.0,73,personal_frequency
user_000000_000958,5,0,0,5,,73,personal_frequency
user_000000_000959,9,4,0,5,0.0,73,personal_frequency
user_000000_000960,10,2,0,5,0.0,73,personal_frequency
user_000000_000961,11,3,0,4,0.0,73,personal_frequency
user_000000_000962,12,5,0,2,0.0,73,personal_frequency
user_000000_000963,15,6,0,4,0.0,73,personal_frequency
user_000000_000964,9,3,0,3,0.0,73,personal_frequency
user_000000_000965,11,6,0,2,0.0,73,personal_frequency
user_000000_000966,14,9,0,2,0.0,73,personal_frequency
user_000000_000967,8,2,0,5,0.0,73,personal_frequency
user_000000_000968,9,2,0,3,0.0,73,personal_frequency
user_000000_000969,13,9,0,3,0.0,73,personal_frequency
user_000000_000970,6,2,0,4,0.0,73,personal_frequency
user_000000_000971,14,7,0,2,0.0,73,personal_frequency
user_000000_000972,14,8,0,6,0.0,73,personal_frequency
user_000000_000973,10,4,0,4,0.0,73,personal_frequency
user_000000_000974,15,9,0,2,0.0,73,personal_frequency
user_000000_000975,15,10,0,3,0.0,73,personal_frequency
user_000000_000976,15,11,0,1,0.0,73,personal_frequency
user_000000_000977,9,3,0,6,0.0,73,personal_frequency
user_000000_000978,7,1,0,4,0.0,73,personal_frequency
user_000000_000979,8,3,0,5,0.0,73,personal_frequency
user_000000_000980,12,7,0,3,0.0,73,personal_frequency
user_000000_000981,13,6,0,2,0.0,73,personal_frequency
user_000000_000982,14,12,0,1,0.0,73,personal_frequency
user_000000_000983,14,10,0,3,0.0,73,personal_frequency
user_000000_000984,12,3,0,5,0.0,73,personal_frequency
user_000000_000985,11,8,0,3,0.0,73,personal_frequency
user_000000_000986,12,4,0,2,0.0,73,personal_frequency
user_000000_000987,10,4,0,5,0.0,73,personal_frequency
user_000000_000988,10,4,0,5,0.0,73,personal_frequency
user_000000_000989,14,7,0,3,0.0,73,personal_frequency
user_000000_000990,15,14,0,1,0.0,73,personal_frequency
user_000000_000991,13,9,0,1,0.0,73,personal_frequency
user_000000_000992,9,6,0,3,0.0,73,personal_frequency
user_000000_000993,15,7,0,6,0.0,73,personal_frequency
user_000000_000994,15,6,0,6,0.0,73,personal_frequency
user_000000_000995,15,9,0,5,0.0,73,personal_frequency
user_000000_000996,12,3,0,5,0.0,73,personal_frequency
user_000000_000997,11,8,0,2,0.0,73,personal_frequency
user_000000_000998,10,0,0,7,,73,personal_frequency
user_000000_000999,13,6,0,4,0.0,73,personal_frequency
user_000000_001000,12,5,0,4,0.0,73,personal_frequency
user_000000_001001,9,3,0,3,0.0,73,personal_frequency
user_000000_001002,14,9,0,2,0.0,73,personal_frequency
user_000000_001003,10,1,0,3,0.0,73,personal_frequency
user_000000_001004,14,5,0,3,0.0,73,personal_frequency
user_000000_001005,12,7,0,2,0.0,73,personal_frequency
user_000000_001006,7,0,0,7,,73,personal_frequency
user_000000_001007,12,3,0,5,0.0,73,personal_frequency
user_000000_001008,8,4,0,3,0.0,73,personal_frequency
user_000000_001009,8,4,0,3,0.0,73,personal_frequency
user_000000_001010,13,8,0,4,0.0,73,personal_frequency
user_000000_001011,14,8,0,2,0.0,73,personal_frequency
user_000000_001012,9,3,0,5,0.0,73,personal_frequency
user_000000_001013,5,3,0,2,0.0,73,personal_frequency
user_000000_001014,9,2,0,3,0.0,73,personal_frequency
user_000000_001015,12,6,0,3,0.0,73,personal_frequency
user_000000_001016,9,5,0,3,0.0,73,personal_frequency
user_000000_001017,8,1,0,3,0.0,73,personal_frequency
user_000000_001018,15,11,0,3,0.0,73,personal_frequency
user_000000_001019,9,5,0,3,0.0,73,personal_frequency
user_000000_001020,13,5,0,5,0.0,73,personal_frequency
user_000000_001021,15,11,0,2,0.0,73,personal_frequency
user_000000_001022,9,4,0,2,0.0,73,personal_frequency
user_000000_001023,13,8,0,2,0.0,73,personal_frequency
user_000000_001024,15,7,0,4,0.0,73,personal_frequency
user_000000_001025,12,5,0,3,0.0,73,personal_frequency
user_000000_001026,12,7,0,3,0.0,73,personal_frequency
user_000000_001027,11,2,0,4,0.0,73,personal_frequency
user_000000_001028,13,7,0,3,0.0,73,personal_frequency
user_000000_001029,12,6,0,2,0.0,73,personal_frequency
user_000000_001030,14,10,0,3,0.0,73,personal_frequency
user_000000_001031,13,7,0,2,0.0,73,personal_frequency
user_000000_001032,11,2,0,6,0.0,73,personal_frequency
user_000000_001033,11,6,0,3,0.0,73,personal_frequency
user_000000_001034,13,9,0,2,0.0,73,personal_frequency
user_000000_001035,13,7,0,1,0.0,73,personal_frequency
user_000000_001036,14,9,0,3,0.0,73,personal_frequency
user_000000_001037,12,5,0,3,0.0,73,personal_frequency
user_000000_001038,11,4,0,5,0.0,73,personal_frequency
user_000000_001039,11,4,0,4,0.0,73,personal_frequency
user_000000_001040,7,2,0,4,0.0,73,personal_frequency
user_000000_001041,14,7,0,4,0.0,73,personal_frequency
user_000000_001042,11,6,0,4,0.0,73,personal_frequency
user_000000_001043,8,1,0,5,0.0,73,personal_frequency
user_000000_001044,10,5,0,2,0.0,73,personal_frequency
user_000000_001045,10,1,0,6,0.0,73,personal_frequency
user_000000_001046,8,2,0,4,0.0,73,personal_frequency
user_000000_001047,12,8,0,3,0.0,73,personal_frequency
user_000000_001048,5,0,0,5,,73,personal_frequency
user_000000_001049,7,0,0,7,,73,personal_frequency
user_000000_001050,12,7,0,2,0.0,73,personal_frequency
user_000000_001051,12,3,0,4,0.0,73,personal_frequency
user_000000_001052,13,5,0,3,0.0,73,personal_frequency
user_000000_001053,7,2,0,5,0.0,73,personal_frequency
user_000000_001054,9,2,0,5,0.0,73,personal_frequency
user_000000_001055,12,5,0,4,0.0,73,personal_frequency
user_000000_001056,14,8,0,3,0.0,73,personal_frequency
user_000000_001057,7,1,0,5,0.0,73,personal_frequency
user_000000_001058,12,7,0,4,0.0,73,personal_frequency
user_000000_001059,10,2,0,6,0.0,73,personal_frequency
user_000000_001060,14,7,0,1,0.0,73,personal_frequency
user_000000_001061,11,3,0,4,0.0,73,personal_frequency
user_000000_001062,11,7,0,4,0.0,73,personal_frequency
user_000000_001063,10,8,0,2,0.0,73,personal_frequency
user_000000_001064,14,13,0,1,0.0,73,personal_frequency
user_000000_001065,15,13,0,1,0.0,73,personal_frequency
user_000000_001066,12,8,0,3,0.0,73,personal_frequency
user_000000_001067,9,2,0,3,0.0,73,personal_frequency
user_000000_001068,10,6,0,2,0.0,73,personal_frequency
user_000000_001069,13,6,0,2,0.0,73,personal_frequency
user_000000_001070,13,6,0,4,0.0,73,personal_frequency
user_000000_001071,14,10,0,3,0.0,73,personal_frequency
user_000000_001072,12,7,0,1,0.0,73,personal_frequency
user_000000_001073,14,5,0,5,0.0,73,personal_frequency
user_000000_001074,13,5,0,3,0.0,73,personal_frequency
user_000000_001075,10,4,0,5,0.0,73,personal_frequency
user_000000_001076,14,8,0,3,0.0,73,personal_frequency
user_000000_001077,15,10,0,3,0.0,73,personal_frequency
user_000000_001078,12,5,0,4,0.0,73,personal_frequency
user_000000_001079,14,9,0,4,0.0,73,personal_frequency
user_000000_001080,14,11,0,2,0.0,73,personal_frequency
user_000000_001081,10,5,0,3,0.0,73,personal_frequency
user_000000_001082,11,4,0,4,0.0,73,personal_frequency
user_000000_001083,14,8,0,3,0.0,73,personal_frequency
user_000000_001084,6,1,0,5,0.0,73,personal_frequency
user_000000_001085,12,6,0,4,0.0,73,personal_frequency
user_000000_001086,13,9,0,2,0.0,73,personal_frequency
user_000000_001087,7,1,0,6,0.0,73,personal_frequency
user_000000_001088,10,3,0,6,0.0,73,personal_frequency
user_000000_001089,12,3,0,4,0.0,73,personal_frequency
user_000000_001090,12,4,0,5,0.0,73,personal_frequency
user_000000_001091,11,6,0,2,0.0,73,personal_frequency
user_000000_001092,11,5,0,6,0.0,73,personal_frequency
user_000000_001093,11,2,0,5,0.0,73,personal_frequency
user_000000_001094,9,1,0,6,0.0,73,personal_frequency
user_000000_001095,13,10,0,1,0.0,73,personal_frequency
user_000000_001096,11,6,0,2,0.0,73,personal_frequency
user_000000_001097,10,4,0,5,0.0,73,personal_frequency
user_000000_001098,13,6,0,4,0.0,73,personal_frequency
user_000000_001099,14,8,0,4,0.0,73,personal_frequency
user_000000_001100,12,11,0,1,0.0,73,personal_frequency
user_000000_001101,13,9,0,4,0.0,73,personal_frequency
user_000000_001102,14,10,0,3,0.0,73,personal_frequency
user_000000_001103,14,8,0,2,0.0,73,personal_frequency
user_000000_001104,6,0,0,6,,73,personal_frequency
user_000000_001105,6,0,0,6,,73,personal_frequency
user_000000_001106,11,3,0,5,0.0,73,personal_frequency
user_000000_001107,12,7,0,3,0.0,73,personal_frequency
user_000000_001108,11,5,0,3,0.0,73,personal_frequency
user_000000_001109,10,6,0,3,0.0,73,personal_frequency
user_000000_001110,14,10,0,3,0.0,73,personal_frequency
user_000000_001111,10,1,0,6,0.0,73,personal_frequency
user_000000_001112,12,3,0,6,0.0,73,personal_frequency
user_000000_001113,14,6,0,2,0.0,73,personal_frequency
user_000000_001114,5,0,0,4,,73,personal_frequency
user_000000_001115,12,2,0,4,0.0,73,personal_frequency
user_000000_001116,15,12,0,2,0.0,73,personal_frequency
user_000000_001117,7,3,0,2,0.0,73,personal_frequency
user_000000_001118,5,0,0,5,,73,personal_frequency
user_000000_001119,10,5,0,3,0.0,73,personal_frequency
user_000000_001120,14,10,0,2,0.0,73,personal_frequency
user_000000_001121,10,3,0,5,0.0,73,personal_frequency
user_000000_001122,13,7,0,2,0.0,73,personal_frequency
user_000000_001123,12,7,0,5,0.0,73,personal_frequency
user_000000_001124,2,0,0,2,,73,personal_frequency
user_000000_001125,7,0,0,6,,73,personal_frequency
user_000000_001126,10,2,0,5,0.0,73,personal_frequency
user_000000_001127,12,8,0,1,0.0,73,personal_frequency
user_000000_001128,8,2,0,4,0.0,73,personal_frequency
user_000000_001129,14,8,0,3,0.0,73,personal_frequency
user_000000_001130,12,7,0,4,0.0,73,personal_frequency
user_000000_001131,11,5,0,3,0.0,73,personal_frequency
user_000000_001132,15,7,0,2,0.0,73,personal_frequency
user_000000_001133,11,2,0,5,0.0,73,personal_frequency
user_000000_001134,12,8,0,2,0.0,73,personal_frequency
user_000000_001135,6,1,0,5,0.0,73,personal_frequency
user_000000_001136,14,9,0,4,0.0,73,personal_frequency
user_000000_001137,12,7,0,4,0.0,73,personal_frequency
user_000000_001138,12,7,0,3,0.0,73,personal_frequency
user_000000_001139,14,8,0,3,0.0,73,personal_frequency
user_000000_001140,12,5,0,5,0.0,73,personal_frequency
user_000000_001141,12,7,0,3,0.0,73,personal_frequency
user_000000_001142,15,8,0,4,0.0,73,personal_frequency
user_000000_001143,11,6,0,2,0.0,73,personal_frequency
user_000000_001144,11,4,0,6,0.0,73,personal_frequency
user_000000_001145,14,6,0,3,0.0,73,personal_frequency
user_000000_001146,12,4,0,3,0.0,73,personal_frequency
user_000000_001147,12,5,0,4,0.0,73,personal_frequency
user_000000_001148,14,11,0,1,0.0,73,personal_frequency
user_000000_001149,13,6,0,4,0.0,73,personal_frequency
user_000000_001150,10,5,0,4,0.0,73,personal_frequency
user_000000_001151,15,9,0,2,0.0,73,personal_frequency
user_000000_001152,14,4,0,4,0.0,73,personal_frequency
user_000000_001153,10,6,0,2,0.0,73,personal_frequency
user_000000_001154,14,10,0,1,0.0,73,personal_frequency
user_000000_001155,15,6,0,2,0.0,73,personal_frequency
user_000000_001156,15,8,0,3,0.0,73,personal_frequency
user_000000_001157,8,4,0,2,0.0,73,personal_frequency
user_000000_001158,10,4,0,4,0.0,73,personal_frequency
user_000000_001159,15,7,0,3,0.0,73,personal_frequency
user_000000_001160,10,5,0,3,0.0,73,personal_frequency
user_000000_001161,12,6,0,3,0.0,73,personal_frequency
user_000000_001162,14,7,0,3,0.0,73,personal_frequency
user_000000_001163,13,4,0,3,0.0,73,personal_frequency
user_000000_001164,15,12,0,2,0.0,73,personal_frequency
user_000000_001165,13,11,0,1,0.0,73,personal_frequency
user_000000_001166,14,7,0,3,0.0,73,personal_frequency
user_000000_001167,13,3,0,6,0.0,73,personal_frequency
user_000000_001168,15,9,0,2,0.0,73,personal_frequency
user_000000_001169,15,5,0,2,0.0,73,personal_frequency
user_000000_001170,11,6,0,4,0.0,73,personal_frequency
user_000000_001171,14,5,0,2,0.0,73,personal_frequency
user_000000_001172,10,1,0,6,0.0,73,personal_frequency
user_000000_001173,11,5,0,4,0.0,73,personal_frequency
user_000000_001174,13,6,0,4,0.0,73,personal_frequency
user_000000_001175,13,7,0,3,0.0,73,personal_frequency
user_000000_001176,12,5,0,2,0.0,73,personal_frequency
